     7.5000000    4.560520E-03    5.621459E-05    4.534528E-03    1.529924E-02    2.436759E-02    2.688958E-02    2.434804E-02    1.530465E-02    3.314458E-10    2.509500E-02    1.268137E-08    1.287707E-08    4.520506E-03    4.671957E-03    1.958937E-02
     8.0000000    4.704696E-03    6.103351E-05    4.664250E-03    1.588053E-02    2.513838E-02    2.744806E-02    2.512097E-02    1.588543E-02    3.476235E-10    2.585438E-02    1.292349E-08    1.309149E-08    4.736981E-03    4.876774E-03    2.027092E-02
     8.5000000    4.846371E-03    6.615813E-05    4.791479E-03    1.645642E-02    2.586916E-02    2.793583E-02    2.585413E-02    1.646074E-02    3.641502E-10    2.656031E-02    1.314641E-08    1.328304E-08    4.954371E-03    5.080830E-03    2.095036E-02
     9.0000000    4.986917E-03    7.159898E-05    4.917969E-03    1.703070E-02    2.656574E-02    2.836213E-02    2.655325E-02    1.703437E-02    3.811004E-10    2.721684E-02    1.335218E-08    1.345439E-08    5.173198E-03    5.284938E-03    2.163329E-02
     9.5000000    5.127735E-03    7.736442E-05    5.045508E-03    1.760745E-02    2.723525E-02    2.873814E-02    2.722540E-02    1.761042E-02    3.985450E-10    2.782959E-02    1.354264E-08    1.360810E-08    5.394142E-03    5.490124E-03    2.232506E-02
    10.0000000    5.270189E-03    8.346013E-05    5.175837E-03    1.819079E-02    2.788592E-02    2.907664E-02    2.787875E-02    1.819303E-02    4.165469E-10    2.840563E-02    1.371929E-08    1.374649E-08    5.618035E-03    5.697601E-03    2.303043E-02
    10.5000000    5.415543E-03    8.988887E-05    5.310574E-03    1.878475E-02    2.852684E-02    2.939160E-02    2.852233E-02    1.878624E-02    4.351562E-10    2.895324E-02    1.388319E-08    1.387155E-08    5.845846E-03    5.908745E-03    2.375317E-02
    11.0000000    5.564910E-03    9.665027E-05    5.451142E-03    1.939301E-02    2.916762E-02    2.969782E-02    2.916567E-02    1.939375E-02    4.544055E-10    2.948182E-02    1.403495E-08    1.398484E-08    6.078666E-03    6.125066E-03    2.449585E-02
    11.5000000    5.719209E-03    1.037409E-04    5.598712E-03    2.001877E-02    2.981819E-02    3.001057E-02    2.981864E-02    2.001879E-02    4.743074E-10    3.000166E-02    1.417467E-08    1.408743E-08    6.317684E-03    6.348172E-03    2.525961E-02
    12.0000000    5.879138E-03    1.111547E-04    5.754166E-03    2.066461E-02    3.048847E-02    3.034520E-02    3.049112E-02    2.066393E-02    4.948508E-10    3.052381E-02    1.430199E-08    1.417989E-08    6.564172E-03    6.579732E-03    2.604400E-02
    12.5000000    6.045164E-03    1.188830E-04    5.918076E-03    2.133233E-02    3.118825E-02    3.071692E-02    3.119282E-02    2.133103E-02    5.160000E-10    3.105996E-02    1.441611E-08    1.426231E-08    6.819452E-03    6.821444E-03    2.684695E-02
    13.0000000    6.217521E-03    1.269153E-04    6.090689E-03    2.202291E-02    3.192684E-02    3.114053E-02    3.193305E-02    2.202104E-02    5.376934E-10    3.162220E-02    1.451587E-08    1.433432E-08    7.084872E-03    7.074982E-03    2.766476E-02
    13.5000000    6.396222E-03    1.352402E-04    6.271945E-03    2.273643E-02    3.271301E-02    3.163014E-02    3.272051E-02    2.273408E-02    5.598442E-10    3.222297E-02    1.459987E-08    1.439519E-08    7.361765E-03    7.341959E-03    2.849218E-02
    14.0000000    6.581093E-03    1.438462E-04    6.461508E-03    2.347208E-02    3.355487E-02    3.219936E-02    3.356331E-02    2.346934E-02    5.823420E-10    3.287510E-02    1.466657E-08    1.444387E-08    7.651433E-03    7.623891E-03    2.932264E-02
    14.5000000    6.771801E-03    1.527226E-04    6.658798E-03    2.422816E-02    3.445976E-02    3.286104E-02    3.446879E-02    2.422513E-02    6.050542E-10    3.359164E-02    1.471439E-08    1.447916E-08    7.955099E-03    7.922149E-03    3.014843E-02
    15.0000000    6.967898E-03    1.618611E-04    6.863050E-03    2.500213E-02    3.543427E-02    3.362739E-02    3.544353E-02    2.499892E-02    6.278300E-10    3.438589E-02    1.474185E-08    1.449973E-08    8.273876E-03    8.237920E-03    3.096098E-02
    15.5000000    7.168867E-03    1.712566E-04    7.073370E-03    2.579073E-02    3.648423E-02    3.451011E-02    3.649337E-02    2.578742E-02    6.505041E-10    3.527141E-02    1.474766E-08    1.450428E-08    8.608731E-03    8.572168E-03    3.175120E-02
    16.0000000    7.374166E-03    1.809084E-04    7.288798E-03    2.659002E-02    3.761481E-02    3.552055E-02    3.762351E-02    2.658672E-02    6.729007E-10    3.626210E-02    1.473080E-08    1.449164E-08    8.960455E-03    8.925611E-03    3.250981E-02
    16.5000000    7.583264E-03    1.908211E-04    7.508368E-03    2.739558E-02    3.883055E-02    3.666972E-02    3.883853E-02    2.739238E-02    6.948385E-10    3.737205E-02    1.469061E-08    1.446080E-08    9.329625E-03    9.298675E-03    3.322767E-02
    17.0000000    7.795684E-03    2.010058E-04    7.731165E-03    2.820264E-02    4.013557E-02    3.796863E-02    4.014260E-02    2.819962E-02    7.161363E-10    3.861571E-02    1.462684E-08    1.441102E-08    9.716585E-03    9.691493E-03    3.389617E-02
    17.5000000    8.011020E-03    2.114798E-04    7.956375E-03    2.900622E-02    4.153364E-02    3.942826E-02    4.153951E-02    2.900346E-02    7.366173E-10    4.000773E-02    1.453964E-08    1.434189E-08    1.012142E-02    1.010387E-02    3.450749E-02
    18.0000000    8.228962E-03    2.222680E-04    8.183322E-03    2.980136E-02    4.302837E-02    4.105977E-02    4.303293E-02    2.979892E-02    7.561153E-10    4.156303E-02    1.442959E-08    1.425331E-08    1.054393E-02    1.053531E-02    3.505501E-02
    18.5000000    8.449284E-03    2.334018E-04    8.411482E-03    3.058328E-02    4.462326E-02    4.287438E-02    4.462641E-02    3.058120E-02    7.744788E-10    4.329647E-02    1.429765E-08    1.414556E-08    1.098367E-02    1.098498E-02    3.553344E-02
    19.0000000    8.671845E-03    2.449185E-04    8.640501E-03    3.134754E-02    4.632187E-02    4.488341E-02    4.632357E-02    3.134585E-02    7.915761E-10    4.522283E-02    1.414518E-08    1.401927E-08    1.143986E-02    1.145173E-02    3.593915E-02
    19.5000000    8.896564E-03    2.568607E-04    8.870176E-03    3.209026E-02    4.812783E-02    4.709805E-02    4.812809E-02    3.208898E-02    8.072987E-10    4.735641E-02    1.397381E-08    1.387541E-08    1.191148E-02    1.193416E-02    3.627029E-02
    20.0000000    9.123379E-03    2.692744E-04    9.100430E-03    3.280823E-02    5.004487E-02    4.952909E-02    5.004372E-02    3.280737E-02    8.215658E-10    4.971072E-02    1.378547E-08    1.371526E-08    1.239724E-02    1.243055E-02    3.652691E-02
    20.5000000    9.352207E-03    2.822067E-04    9.331267E-03    3.349907E-02    5.207669E-02    5.218656E-02    5.207423E-02    3.349863E-02    8.343254E-10    5.229802E-02    1.358225E-08    1.354038E-08    1.289557E-02    1.293900E-02    3.671101E-02
    21.0000000    9.582892E-03    2.957038E-04    9.562717E-03    3.416131E-02    5.422688E-02    5.507927E-02    5.422323E-02    3.416126E-02    8.455567E-10    5.512884E-02    1.336641E-08    1.335255E-08    1.340469E-02    1.345735E-02    3.682650E-02
    21.5000000    9.815148E-03    3.098076E-04    9.794766E-03    3.479443E-02    5.649870E-02    5.821432E-02    5.649401E-02    3.479476E-02    8.552699E-10    5.821144E-02    1.314028E-08    1.315376E-08    1.392259E-02    1.398331E-02    3.687917E-02
    22.0000000    1.004851E-02    3.245538E-04    1.002729E-02    3.539889E-02    5.889477E-02    6.159655E-02    5.888921E-02    3.539957E-02    8.635064E-10    6.155133E-02    1.290623E-08    1.294610E-08    1.444710E-02    1.451442E-02    3.687650E-02
    22.5000000    1.028230E-02    3.399685E-04    1.026000E-02    3.597610E-02    6.141686E-02    6.522810E-02    6.141062E-02    3.597708E-02    8.703363E-10    6.515078E-02    1.266660E-08    1.273177E-08    1.497586E-02    1.504813E-02    3.682752E-02
    23.0000000    1.051556E-02    3.560658E-04    1.049235E-02    3.652829E-02    6.406546E-02    6.910792E-02    6.405872E-02    3.652954E-02    8.758560E-10    6.900840E-02    1.242372E-08    1.251298E-08    1.550637E-02    1.558179E-02    3.674255E-02
    23.5000000    1.074707E-02    3.728457E-04    1.072354E-02    3.705843E-02    6.683949E-02    7.323147E-02    6.683244E-02    3.705991E-02    8.801842E-10    7.311889E-02    1.217982E-08    1.229191E-08    1.603602E-02    1.611273E-02    3.663294E-02
    24.0000000    1.097536E-02    3.902926E-04    1.095244E-02    3.757002E-02    6.973597E-02    7.759055E-02    6.972880E-02    3.757169E-02    8.834573E-10    7.747291E-02    1.193702E-08    1.207068E-08    1.656211E-02    1.663823E-02    3.651078E-02
    24.5000000    1.119868E-02    4.083746E-04    1.117762E-02    3.806692E-02    7.274980E-02    8.217331E-02    7.274268E-02    3.806873E-02    8.858241E-10    8.205717E-02    1.169733E-08    1.185126E-08    1.708189E-02    1.715560E-02    3.638856E-02
    25.0000000    1.141509E-02    4.270436E-04    1.139737E-02    3.855310E-02    7.587351E-02    8.696440E-02    7.586661E-02    3.855503E-02    8.874397E-10    8.685463E-02    1.146261E-08    1.163549E-08    1.759255E-02    1.766216E-02    3.627891E-02
    25.5000000    1.162255E-02    4.462364E-04    1.160975E-02    3.903244E-02    7.909722E-02    9.194545E-02    7.909067E-02    3.903444E-02    8.884598E-10    9.184501E-02    1.123454E-08    1.142496E-08    1.809132E-02    1.815534E-02    3.619422E-02
    26.0000000    1.181893E-02    4.658761E-04    1.181266E-02    3.950847E-02    8.240864E-02    9.709554E-02    8.240256E-02    3.951051E-02    8.890345E-10    9.700542E-02    1.101464E-08    1.122107E-08    1.857545E-02    1.863263E-02    3.614641E-02
    26.5000000    1.200221E-02    4.858752E-04    1.200395E-02    3.998417E-02    8.579317E-02    1.023919E-01    8.578765E-02    3.998622E-02    8.893025E-10    1.023111E-01    1.080420E-08    1.102494E-08    1.904230E-02    1.909170E-02    3.614661E-02
    27.0000000    1.217053E-02    5.061384E-04    1.218154E-02    4.046177E-02    8.923413E-02    1.078109E-01    8.922923E-02    4.046380E-02    8.893862E-10    1.077362E-01    1.060432E-08    1.083743E-08    1.948936E-02    1.953038E-02    3.620495E-02
    27.5000000    1.232230E-02    5.265658E-04    1.234351E-02    4.094256E-02    9.271298E-02    1.133282E-01    9.270874E-02    4.094455E-02    8.893868E-10    1.132547E-01    1.041588E-08    1.065915E-08    1.991432E-02    1.994674E-02    3.633030E-02
    28.0000000    1.245634E-02    5.470565E-04    1.248828E-02    4.142679E-02    9.620974E-02    1.189202E-01    9.620615E-02    4.142873E-02    8.893811E-10    1.188412E-01    1.023952E-08    1.049044E-08    2.031511E-02    2.033908E-02    3.653014E-02
    28.5000000    1.257191E-02    5.675116E-04    1.261466E-02    4.191358E-02    9.970325E-02    1.245641E-01    9.970030E-02    4.191544E-02    8.894191E-10    1.244713E-01    1.007566E-08    1.033143E-08    2.068993E-02    2.070601E-02    3.681032E-02
    29.0000000    1.266883E-02    5.878368E-04    1.272199E-02    4.240084E-02    1.031716E-01    1.302381E-01    1.031692E-01    4.240261E-02    8.895232E-10    1.301226E-01    9.924531E-09    1.018205E-08    2.103735E-02    2.104644E-02    3.717503E-02
    29.5000000    1.274748E-02    6.079439E-04    1.281018E-02    4.288527E-02    1.065922E-01    1.359218E-01    1.065904E-01    4.288694E-02    8.896882E-10    1.357739E-01    9.786147E-09    1.004208E-08    2.135627E-02    2.135959E-02    3.762660E-02
    30.0000000    1.280880E-02    6.277519E-04    1.287973E-02    4.336241E-02    1.099423E-01    1.415958E-01    1.099409E-01    4.336397E-02    8.898832E-10    1.414059E-01    9.660382E-09    9.911216E-09    2.164596E-02    2.164500E-02    3.816549E-02
    30.5000000    1.285426E-02    6.471867E-04    1.293177E-02    4.382667E-02    1.131990E-01    1.472411E-01    1.131979E-01    4.382811E-02    8.900542E-10    1.470003E-01    9.546992E-09    9.789123E-09    2.190611E-02    2.190252E-02    3.879024E-02
    31.0000000    1.288576E-02    6.661799E-04    1.296795E-02    4.427146E-02    1.163391E-01    1.528384E-01    1.163382E-01    4.427278E-02    8.901282E-10    1.525392E-01    9.445663E-09    9.675495E-09    2.213671E-02    2.213223E-02    3.949738E-02
    31.5000000    1.290561E-02    6.846670E-04    1.299040E-02    4.468931E-02    1.193392E-01    1.583671E-01    1.193384E-01    4.469052E-02    8.900181E-10    1.580040E-01    9.356067E-09    9.570124E-09    2.233813E-02    2.233445E-02    4.028152E-02
    32.0000000    1.291630E-02    7.025844E-04    1.300162E-02    4.507205E-02    1.221758E-01    1.638042E-01    1.221750E-01    4.507313E-02    8.896279E-10    1.633745E-01    9.277914E-09    9.472944E-09    2.251097E-02    2.250968E-02    4.113535E-02
    32.5000000    1.292045E-02    7.198668E-04    1.300430E-02    4.541094E-02    1.248249E-01    1.691234E-01    1.248241E-01    4.541191E-02    8.888590E-10    1.686277E-01    9.211001E-09    9.384086E-09    2.265607E-02    2.265848E-02    4.204971E-02
    33.0000000    1.292062E-02    7.364438E-04    1.300119E-02    4.569696E-02    1.272622E-01    1.742942E-01    1.272613E-01    4.569781E-02    8.876151E-10    1.737367E-01    9.155249E-09    9.303904E-09    2.277440E-02    2.278150E-02    4.301372E-02
    33.5000000    1.291915E-02    7.522373E-04    1.299494E-02    4.592097E-02    1.294629E-01    1.792808E-01    1.294618E-01    4.592170E-02    8.858081E-10    1.786700E-01    9.110739E-09    9.232988E-09    2.286699E-02    2.287932E-02    4.401489E-02
    34.0000000    1.291807E-02    7.671587E-04    1.298793E-02    4.607399E-02    1.314018E-01    1.840427E-01    1.314005E-01    4.607460E-02    8.833618E-10    1.833909E-01    9.077713E-09    9.172158E-09    2.293485E-02    2.295247E-02    4.503938E-02
    34.5000000    1.291895E-02    7.811082E-04    1.298213E-02    4.614744E-02    1.330536E-01    1.885337E-01    1.330522E-01    4.614793E-02    8.802162E-10    1.878574E-01    9.056575E-09    9.122433E-09    2.297887E-02    2.300135E-02    4.607216E-02
    35.0000000    1.292279E-02    7.939733E-04    1.297895E-02    4.613339E-02    1.343934E-01    1.927034E-01    1.343919E-01    4.613377E-02    8.763282E-10    1.920223E-01    9.047848E-09    9.084974E-09    2.299978E-02    2.302617E-02    4.709730E-02
    35.5000000    1.293001E-02    8.056298E-04    1.297920E-02    4.602483E-02    1.353968E-01    1.964973E-01    1.353954E-01    4.602509E-02    8.716732E-10    1.958342E-01    9.052131E-09    9.061014E-09    2.299806E-02    2.302695E-02    4.809829E-02
    36.0000000    1.294038E-02    8.159425E-04    1.298299E-02    4.581591E-02    1.360412E-01    1.998589E-01    1.360400E-01    4.581605E-02    8.662435E-10    1.992384E-01    9.070015E-09    9.051757E-09    2.297387E-02    2.300348E-02    4.905835E-02
    36.5000000    1.295302E-02    8.247679E-04    1.298973E-02    4.550215E-02    1.363061E-01    2.027311E-01    1.363052E-01    4.550216E-02    8.600461E-10    2.021787E-01    9.101997E-09    9.058270E-09    2.292706E-02    2.295531E-02    4.996078E-02
    37.0000000    1.296648E-02    8.319570E-04    1.299815E-02    4.508065E-02    1.361744E-01    2.050581E-01    1.361740E-01    4.508054E-02    8.530990E-10    2.045991E-01    9.148375E-09    9.081368E-09    2.285708E-02    2.288174E-02    5.078933E-02
    37.5000000    1.297875E-02    8.373586E-04    1.300636E-02    4.455028E-02    1.356329E-01    2.067877E-01    1.356331E-01    4.455004E-02    8.454270E-10    2.064456E-01    9.209149E-09    9.121496E-09    2.276300E-02    2.278181E-02    5.152858E-02
    38.0000000    1.298743E-02    8.408231E-04    1.301198E-02    4.391177E-02    1.346735E-01    2.078733E-01    1.346745E-01    4.391140E-02    8.370574E-10    2.076690E-01    9.283914E-09    9.178616E-09    2.264351E-02    2.265433E-02    5.216432E-02
    38.5000000    1.298979E-02    8.422072E-04    1.301222E-02    4.316786E-02    1.332940E-01    2.082758E-01    1.332959E-01    4.316737E-02    8.280150E-10    2.082262E-01    9.371784E-09    9.252121E-09    2.249692E-02    2.249789E-02    5.268397E-02
    39.0000000    1.298297E-02    8.413769E-04    1.300410E-02    4.232331E-02    1.314986E-01    2.079654E-01    1.315016E-01    4.232270E-02    8.183193E-10    2.080828E-01    9.471324E-09    9.340769E-09    2.232125E-02    2.231086E-02    5.307691E-02
    39.5000000    1.296412E-02    8.382128E-04    1.298458E-02    4.138495E-02    1.292987E-01    2.069232E-01    1.293027E-01    4.138422E-02    8.079817E-10    2.072140E-01    9.580524E-09    9.442650E-09    2.211422E-02    2.209145E-02    5.333490E-02
    40.0000000    1.293057E-02    8.326133E-04    1.295078E-02    4.036163E-02    1.267128E-01    2.051420E-01    1.267179E-01    4.036081E-02    7.970049E-10    2.056069E-01    9.696808E-09    9.555198E-09    2.187340E-02    2.183778E-02    5.345239E-02
    40.5000000    1.288001E-02    8.244987E-04    1.290018E-02    3.926419E-02    1.237671E-01    2.026271E-01    1.237733E-01    3.926327E-02    7.853840E-10    2.032605E-01    9.817082E-09    9.675240E-09    2.159628E-02    2.154793E-02    5.342689E-02
    41.0000000    1.281064E-02    8.138149E-04    1.283077E-02    3.810529E-02    1.204949E-01    1.993965E-01    1.205020E-01    3.810430E-02    7.731095E-10    2.001869E-01    9.937824E-09    9.799093E-09    2.128044E-02    2.122002E-02    5.325922E-02
    41.5000000    1.272136E-02    8.005370E-04    1.274125E-02    3.689930E-02    1.169361E-01    1.954806E-01    1.169442E-01    3.689826E-02    7.601723E-10    1.964111E-01    1.005521E-08    9.922695E-09    2.092362E-02    2.085236E-02    5.295372E-02
    42.0000000    1.261184E-02    7.846724E-04    1.263115E-02    3.566213E-02    1.131371E-01    1.909217E-01    1.131459E-01    3.566104E-02    7.465697E-10    1.919707E-01    1.016528E-08    1.004177E-08    2.052399E-02    2.044358E-02    5.251836E-02
    42.5000000    1.248263E-02    7.662640E-04    1.250092E-02    3.441090E-02    1.091493E-01    1.857732E-01    1.091586E-01    3.440980E-02    7.323123E-10    1.869153E-01    1.026410E-08    1.015203E-08    2.008023E-02    1.999272E-02    5.196481E-02
    43.0000000    1.233524E-02    7.453926E-04    1.235201E-02    3.316372E-02    1.050281E-01    1.800981E-01    1.050379E-01    3.316263E-02    7.174313E-10    1.813054E-01    1.034799E-08    1.024936E-08    1.959171E-02    1.949945E-02    5.130828E-02
    43.5000000    1.217211E-02    7.221788E-04    1.218686E-02    3.193931E-02    1.008322E-01    1.739677E-01    1.008421E-01    3.193824E-02    7.019846E-10    1.752109E-01    1.041366E-08    1.033002E-08    1.905871E-02    1.896416E-02    5.056729E-02
    44.0000000    1.199656E-02    6.967839E-04    1.200881E-02    3.075658E-02    9.662114E-02    1.674600E-01    9.663102E-02    3.075555E-02    6.860624E-10    1.687098E-01    1.045843E-08    1.039083E-08    1.848245E-02    1.838809E-02    4.976326E-02
    44.5000000    1.181270E-02    6.694101E-04    1.182207E-02    2.963419E-02    9.245482E-02    1.606576E-01    9.246448E-02    2.963322E-02    6.697900E-10    1.618860E-01    1.048033E-08    1.042933E-08    1.786524E-02    1.777344E-02    4.891992E-02
    45.0000000    1.162527E-02    6.402990E-04    1.163147E-02    2.859003E-02    8.839119E-02    1.536462E-01    8.840046E-02    2.858913E-02    6.533277E-10    1.548272E-01    1.047822E-08    1.044387E-08    1.721052E-02    1.712344E-02    4.806254E-02
    45.5000000    1.143945E-02    6.097289E-04    1.144231E-02    2.764069E-02    8.448494E-02    1.465123E-01    8.449368E-02    2.763986E-02    6.368689E-10    1.476230E-01    1.045183E-08    1.043370E-08    1.652283E-02    1.644230E-02    4.721711E-02
    46.0000000    1.126058E-02    5.780105E-04    1.126004E-02    2.680086E-02    8.078587E-02    1.393411E-01    8.079396E-02    2.680013E-02    6.206340E-10    1.403629E-01    1.040174E-08    1.039893E-08    1.580775E-02    1.573524E-02    4.640931E-02
    46.5000000    1.109393E-02    5.454811E-04    1.109007E-02    2.608284E-02    7.733733E-02    1.322150E-01    7.734470E-02    2.608220E-02    6.048625E-10    1.331334E-01    1.032935E-08    1.034053E-08    1.507178E-02    1.500833E-02    4.566341E-02
    47.0000000    1.094441E-02    5.124979E-04    1.093739E-02    2.549596E-02    7.417495E-02    1.252111E-01    7.418157E-02    2.549541E-02    5.898019E-10    1.260165E-01    1.023673E-08    1.026020E-08    1.432217E-02    1.426839E-02    4.500125E-02
    47.5000000    1.081624E-02    4.794291E-04    1.080634E-02    2.504612E-02    7.132545E-02    1.184001E-01    7.133131E-02    2.504566E-02    5.756954E-10    1.190874E-01    1.012648E-08    1.016025E-08    1.356667E-02    1.352272E-02    4.444113E-02
    48.0000000    1.071279E-02    4.466456E-04    1.070034E-02    2.473543E-02    6.880575E-02    1.118440E-01    6.881089E-02    2.473505E-02    5.627692E-10    1.124127E-01    1.000156E-08    1.004338E-08    1.281328E-02    1.277895E-02    4.399688E-02
    48.5000000    1.063625E-02    4.145108E-04    1.062165E-02    2.456194E-02    6.662242E-02    1.055956E-01    6.662691E-02    2.456164E-02    5.512197E-10    1.060490E-01    9.865050E-09    9.912519E-09    1.206999E-02    1.204470E-02    4.367709E-02
    49.0000000    1.058753E-02    3.833720E-04    1.057119E-02    2.451953E-02    6.477145E-02    9.969652E-02    6.477537E-02    2.451929E-02    5.412017E-10    1.000418E-01    9.719994E-09    9.770625E-09    1.134449E-02    1.132736E-02    4.348450E-02
    49.5000000    1.056613E-02    3.535513E-04    1.054848E-02    2.459794E-02    6.323846E-02    9.417748E-02    6.324190E-02    2.459776E-02    5.328195E-10    9.442443E-02    9.569177E-09    9.620483E-09    1.064392E-02    1.063387E-02    4.341568E-02
    50.0000000    1.057009E-02    3.253375E-04    1.055156E-02    2.478302E-02    6.199920E-02    8.905742E-02    6.200227E-02    2.478288E-02    5.261200E-10    8.921792E-02    9.414974E-09    9.464546E-09    9.974613E-03    9.970414E-03    4.346103E-02
    50.5000000    1.059607E-02    2.989800E-04    1.057707E-02    2.505709E-02    6.102055E-02    8.434387E-02    6.102336E-02    2.505698E-02    5.210903E-10    8.443112E-02    9.259229E-09    9.304816E-09    9.341946E-03    9.342302E-03    4.360500E-02
    51.0000000    1.063941E-02    2.746838E-04    1.062034E-02    2.539952E-02    6.026182E-02    8.003347E-02    6.026447E-02    2.539944E-02    5.176572E-10    8.006126E-02    9.103177E-09    9.142752E-09    8.750189E-03    8.753812E-03    4.382669E-02
    51.5000000    1.069438E-02    2.526064E-04    1.067563E-02    2.578745E-02    5.967638E-02    7.611293E-02    5.967897E-02    2.578738E-02    5.156927E-10    7.609492E-02    8.947425E-09    8.979246E-09    8.202443E-03    8.208115E-03    4.410066E-02
    52.0000000    1.075438E-02    2.328565E-04    1.073633E-02    2.619655E-02    5.921355E-02    7.256032E-02    5.921615E-02    2.619648E-02    5.150206E-10    7.250946E-02    8.791970E-09    8.814637E-09    7.700642E-03    7.707263E-03    4.439801E-02
    52.5000000    1.081228E-02    2.154948E-04    1.079529E-02    2.660198E-02    5.882057E-02    6.934663E-02    5.882324E-02    2.660191E-02    5.154274E-10    6.927472E-02    8.636281E-09    8.648769E-09    7.245602E-03    7.252233E-03    4.468761E-02
    53.0000000    1.086068E-02    2.005363E-04    1.084512E-02    2.697929E-02    5.844478E-02    6.643764E-02    5.844756E-02    2.697920E-02    5.166746E-10    6.635490E-02    8.479404E-09    8.481099E-09    6.837136E-03    6.843022E-03    4.493749E-02
    53.5000000    1.089231E-02    1.879535E-04    1.087857E-02    2.730532E-02    5.803561E-02    6.379577E-02    5.803851E-02    2.730521E-02    5.185127E-10    6.371070E-02    8.320107E-09    8.310815E-09    6.474207E-03    6.478785E-03    4.511619E-02
    54.0000000    1.090036E-02    1.776816E-04    1.088881E-02    2.755913E-02    5.754656E-02    6.138208E-02    5.754959E-02    2.755900E-02    5.206950E-10    6.130131E-02    8.157035E-09    8.136988E-09    6.155099E-03    6.158000E-03    4.519421E-02
    54.5000000    1.087874E-02    1.696237E-04    1.086980E-02    2.772273E-02    5.693696E-02    5.915816E-02    5.694009E-02    2.772258E-02    5.229908E-10    5.908649E-02    7.988870E-09    7.958715E-09    5.877623E-03    5.878658E-03    4.514523E-02
